date,TE_8313B.AV_0#,PT_8313C.AV_0#,PTCA_8322A.AV_0#,TE_8319A.AV_0#,TE_8303.AV_0#,TE_8332A.AV_0#,ZZQBCHLL.AV_0#,FT_8301.AV_0#,FT_8306A.AV_0#,AIR_8301A.AV_0#,YFJ3_AI.AV_0#,YFJ3_ZD2.AV_0#,SXLTCYZ.AV_0#,ZCLCCY.AV_0#
2022-03-27 23:38:54,782.2544999999999,-214.08149999999998,9.885,350.78333333333336,207.804,541.7753333333334,61.400999999999996,46918.90083333333,724.3925,1.8591666666666666,23.299666666666667,5.882666666666666,-183.334,10620.868666666667
2022-03-27 23:43:54,782.394,-237.39033333333333,9.869333333333334,350.78416666666664,208.10600000000002,542.5733333333334,61.754333333333335,46621.02066666667,723.0906666666667,2.269833333333333,23.076166666666666,6.2065,-230.29933333333332,10673.223333333333
2022-03-27 23:48:54,775.9583333333334,-183.0085,9.7485,350.45750000000004,208.28249999999997,540.8473333333334,61.542,46348.88383333333,724.9703333333333,2.255666666666667,23.028166666666667,6.334333333333333,-170.212,10783.613333333335
2022-03-27 23:53:54,778.9318333333333,-173.0773333333333,9.681833333333334,350.17066666666665,208.24733333333333,539.698,60.85766666666667,46136.3555,725.7846666666667,2.2081666666666666,23.041999999999998,6.865666666666667,-148.81333333333333,10840.205666666667
2022-03-27 23:58:54,775.4045,-187.36133333333333,9.801833333333333,350.0788333333333,208.20899999999997,540.913,59.446000000000005,46063.18483333333,723.0849999999999,2.228333333333333,22.9225,6.571,-151.161,10900.503666666666
2022-03-28 00:03:54,773.3901666666666,-195.00033333333334,9.840833333333332,349.66266666666667,208.09116666666665,540.8613333333334,60.614000000000004,45631.92633333334,727.3191666666667,2.387,22.37683333333333,7.1075,-154.9453333333333,10959.35
2022-03-28 00:08:54,766.8083333333333,-95.756,9.743666666666666,348.3793333333333,207.5475,537.8711666666667,58.537,45198.687000000005,726.9563333333333,2.2184999999999997,21.833000000000002,6.7535,-43.32,10998.252333333334
2022-03-28 00:13:54,770.087,-57.033,9.7775,347.27099999999996,206.78266666666667,536.325,58.78933333333334,45412.820166666665,727.173,2.0675,22.079,6.893833333333333,-12.542,11019.311333333335
2022-03-28 00:18:54,772.0853333333333,-134.41766666666666,9.76,347.2178333333333,206.22016666666664,537.683,59.693999999999996,45890.497500000005,724.5110000000001,2.1,22.404833333333332,6.1655,-89.22933333333334,10964.649
2022-03-28 00:23:54,775.4973333333334,-140.5755,9.791333333333334,347.55833333333334,206.05533333333332,540.4168333333333,59.27866666666667,45789.316166666664,727.4978333333333,2.029333333333333,22.412333333333333,6.235333333333333,-97.00066666666666,10959.413
2022-03-28 00:28:54,775.2141666666666,-142.8923333333333,9.824166666666667,347.7668333333333,206.14816666666667,541.754,60.08266666666667,45596.23733333334,724.7568333333334,2.0353333333333334,22.411333333333335,6.599666666666667,-104.42699999999999,10958.369333333334
2022-03-28 00:33:54,772.3983333333333,-144.62683333333334,9.769166666666667,347.8761666666667,206.313,541.8131666666667,60.07733333333333,45789.883,724.9496666666668,2.1133333333333333,22.403833333333335,7.011833333333333,-106.05333333333333,10969.685333333333
