date,TE_8313B.AV_0#,PT_8313C.AV_0#,PTCA_8322A.AV_0#,TE_8319A.AV_0#,TE_8303.AV_0#,ZZQBCHLL.AV_0#,AIR_8301A.AV_0#,YFJ3_AI.AV_0#,SXLTCYZ.AV_0#,TE_8332A.AV_0#,FT_8301.AV_0#,FT_8306A.AV_0#,YFJ3_ZD2.AV_0#,ZCLCCY.AV_0#
2022-04-01 09:02:00,788.2416666666667,-116.86666666666667,9.868333333333332,359.3833333333334,210.20666666666668,60.38333333333333,1.6066666666666667,22.625,-93.09333333333332,541.1483333333334,48672.695,685.6983333333333,7.978333333333334,10025.713333333333
2022-04-01 09:02:30,787.6016666666666,-124.07166666666667,9.885,359.4216666666666,210.245,60.02,1.5650000000000002,22.62,-96.75666666666666,541.3683333333333,49103.855,685.4433333333333,8.161666666666667,10054.416666666666
2022-04-01 09:03:00,788.125,-124.47833333333334,9.89,359.43,210.28666666666666,60.14333333333334,1.58,22.611666666666665,-93.57,541.625,48914.39666666667,680.16,8.555,10053.0
2022-04-01 09:03:30,789.495,-129.97166666666666,9.903333333333334,359.4766666666667,210.335,60.879999999999995,1.5483333333333336,22.598333333333333,-100.78333333333335,541.8566666666667,48743.81833333333,683.6483333333334,6.603333333333333,10072.676666666666
2022-04-01 09:04:00,790.0416666666666,-126.88499999999999,9.91,359.49166666666673,210.37,61.04,1.51,22.623333333333335,-111.02666666666669,542.0133333333333,48574.5,684.7566666666667,7.303333333333334,10086.013333333334
2022-04-01 09:04:30,789.7416666666667,-126.32333333333334,9.924999999999999,359.4533333333334,210.40666666666667,60.830000000000005,1.5383333333333333,22.608333333333334,-87.52666666666666,542.1483333333333,48684.02333333334,684.145,7.465,10098.226666666667
2022-04-01 09:05:00,791.3716666666666,-124.39333333333333,9.938333333333333,359.48333333333335,210.44999999999996,60.22333333333333,1.5250000000000001,22.621666666666666,-95.41666666666667,542.2516666666667,48557.19166666667,683.8833333333333,7.753333333333333,10075.893333333333
2022-04-01 09:05:30,793.6433333333334,-132.24,9.953333333333333,359.4816666666666,210.495,60.56333333333333,1.57,22.615,-87.91666666666667,542.41,49110.15,687.2633333333333,5.613333333333333,10078.293333333333
2022-04-01 09:06:00,793.5716666666667,-146.00333333333333,9.95,359.5216666666667,210.53,60.803333333333335,1.6816666666666666,22.596666666666664,-111.36333333333333,542.54,48810.541666666664,680.8966666666666,8.396666666666667,10067.51
2022-04-01 09:06:30,792.025,-144.78666666666666,9.935,359.5533333333333,210.57666666666668,61.61666666666667,1.83,22.593333333333334,-111.21999999999998,542.5949999999999,48509.98500000001,682.5833333333334,6.565,10075.203333333333
2022-04-01 09:07:00,789.9816666666667,-148.83,9.93,359.51666666666665,210.60666666666668,61.126666666666665,1.955,22.63,-105.06333333333333,542.615,48664.82666666667,686.61,8.321666666666667,10013.85
2022-04-01 09:07:30,788.3883333333333,-139.625,9.921666666666667,359.5016666666667,210.65,61.11333333333334,2.035,22.665000000000003,-121.96333333333332,542.5666666666667,48827.848333333335,687.3000000000001,8.373333333333333,10038.966666666667
2022-04-01 09:08:00,785.88,-124.26666666666667,9.905,359.53000000000003,210.6816666666667,61.17666666666667,2.07,22.64833333333333,-101.39999999999999,542.53,48906.213333333326,684.9516666666667,7.706666666666666,10036.713333333333
